"SQLServer","Version","Build","FileVersion","Description","Link","ReleaseDate","SP","CU","HF","RTM","CTP","New","Withdrawn"
"2016","13.0","13.0.2218.0","2015.130.2218.0","Description of the security update for SQL Server 2016 CU: January 6, 2018 – Security Advisory ADV180002","https://support.microsoft.com/en-us/help/4058559","2018-01-06","","","","","","",""
"2016","13.0","13.0.2216.0","2015.130.2216.0","Cumulative update 9 (CU9) for SQL Server 2016","https://support.microsoft.com/en-us/help/4037357","2017-11-21","","TRUE","","","","",""
"2016","13.0","13.0.2213.0","2015.130.2213.0","Cumulative update 8 (CU8) for SQL Server 2016","https://support.microsoft.com/en-us/help/4040713","2017-09-18","","TRUE","","","","",""
"2016","13.0","13.0.2210.0","2015.130.2210.0","Cumulative update 7 (CU7) for SQL Server 2016","https://support.microsoft.com/en-us/help/4024304","2017-08-08","","TRUE","","","","",""
"2016","13.0","13.0.2204.0","2015.130.2204.0","Cumulative update 6 (CU6) for SQL Server 2016","https://support.microsoft.com/en-us/help/4019914","2017-05-15","","TRUE","","","","",""
"2016","13.0","13.0.2197.0","2015.130.2197.0","Cumulative update 5 (CU5) for SQL Server 2016","https://support.microsoft.com/en-us/help/4013105","2017-03-21","","TRUE","","","","",""
"2016","13.0","13.0.2193.0","2015.130.2193.0","Cumulative update 4 (CU4) for SQL Server 2016","https://support.microsoft.com/en-us/help/3205052","2017-01-18","","TRUE","","","","",""
"2016","13.0","13.0.2190.2","2015.130.2190.2","On-demand hotfix update package for SQL Server 2016 CU3","https://support.microsoft.com/en-us/help/3210110","2016-12-16","","","TRUE","","","",""
"2016","13.0","13.0.2186.6","2015.130.2186.6","Cumulative update 3 (CU3) for SQL Server 2016","https://support.microsoft.com/en-us/help/3205413","2016-11-08","","TRUE","","","","",""
"2016","13.0","13.0.2186.6","2015.130.2186.6","MS16-136: Description of the security update for SQL Server 2016 CU: November 8, 2016","https://support.microsoft.com/en-us/help/3194717","2016-11-08","","","","","","",""
"2016","13.0","13.0.2170.0","2015.130.2170.0","On-demand hotfix update package for SQL Server 2016 CU2","https://support.microsoft.com/en-us/help/3199171","2016-11-01","","","TRUE","","","",""
"2016","13.0","13.0.2169.0","2015.130.2169.0","On-demand hotfix update package for SQL Server 2016 CU2","https://support.microsoft.com/en-us/help/3195813","2016-10-26","","","TRUE","","","",""
"2016","13.0","13.0.2164.0","2015.130.2164.0","Cumulative update 2 (CU2) for SQL Server 2016","https://support.microsoft.com/en-us/help/3182270","2016-09-22","","TRUE","","","","",""
"2016","13.0","13.0.2149.0","2015.130.2149.0","Cumulative update 1 (CU1) for SQL Server 2016","https://support.microsoft.com/en-us/help/3164674","2016-07-26","","TRUE","","","","",""
"2016","13.0","13.0.1745.2","2015.130.1745.2","Description of the security update for SQL Server 2016 GDR: January 6, 2018 – Security Advisory ADV180002","https://support.microsoft.com/en-us/help/4058560","2018-01-06","","","","","","",""
"2016","13.0","13.0.1742.0","2015.130.1742.0","Security update for SQL Server 2016 RTM GDR: August 8, 2017","https://support.microsoft.com/en-us/help/4019088","2017-08-08","","","","","","",""
"2016","13.0","13.0.1728.2","2015.130.1728.2","GDR update package for SQL Server 2016 RTM","https://support.microsoft.com/en-us/help/3210111","2016-12-16","","","","","","",""
"2016","13.0","13.0.1722.0","2015.130.1722.0","MS16-136: Description of the security update for SQL Server 2016 GDR: November 8, 2016","https://support.microsoft.com/en-us/help/3194716","2016-11-08","","","","","","",""
"2016","13.0","13.0.1711.0","2015.130.1711.0","Processing a partition causes data loss on other partitions after the database is restored in SQL Server 2016 (1200)","https://support.microsoft.com/en-us/help/3179258","2016-08-17","","","","","","",""
"2016","13.0","13.0.1708.0","2015.130.1708.0","Critical update for SQL Server 2016 MSVCRT prerequisites","https://support.microsoft.com/en-us/help/3164398","2016-06-03","","","","","","",""
"2016","13.0","13.0.1601.5","2015.130.1601.5","Microsoft SQL Server 2016 RTM","https://docs.microsoft.com/en-us/sql/sql-server/?view=sql-server-2016","2016-06-01","","","","TRUE","","",""
"2016","13.0","13.0.1400.361","2015.130.1400.361","Microsoft SQL Server 2016 Release Candidate 3 (RC3)","","2016-04-15","","","","","TRUE","",""
"2016","13.0","13.0.1300.275","2015.130.1300.275","Microsoft SQL Server 2016 Release Candidate 2 (RC2)","","2016-04-01","","","","","TRUE","",""
"2016","13.0","13.0.1200.242","2015.130.1200.242","Microsoft SQL Server 2016 Release Candidate 1 (RC1)","","2016-03-18","","","","","TRUE","",""
"2016","13.0","13.0.1100.288","2015.130.1100.288","Microsoft SQL Server 2016 Release Candidate 0 (RC0)","","2016-03-07","","","","","TRUE","",""
"2016","13.0","13.0.1000.281","2015.130.1000.281","Microsoft SQL Server 2016 Community Technology Preview 3.3 (CTP3.3)","","2016-02-03","","","","","TRUE","",""
"2016","13.0","13.0.900.73","2015.130.900.73","Microsoft SQL Server 2016 Community Technology Preview 3.2 (CTP3.2)","","2015-12-16","","","","","TRUE","",""
"2016","13.0","13.0.800.11","2015.130.800.11","Microsoft SQL Server 2016 Community Technology Preview 3.1 (CTP3.1)","","2015-11-30","","","","","TRUE","",""
"2016","13.0","13.0.700.139","2015.130.700.139","Microsoft SQL Server 2016 Community Technology Preview 3.0 (CTP3.0)","","2015-10-28","","","","","TRUE","",""
"2016","13.0","13.0.600.65","2015.130.600.65","Microsoft SQL Server 2016 Community Technology Preview 2.4 (CTP2.4)","","2015-09-30","","","","","TRUE","",""
"2016","13.0","13.0.500.53","2015.130.500.53","Microsoft SQL Server 2016 Community Technology Preview 2.3 (CTP2.3)","","2015-08-28","","","","","TRUE","",""
"2016","13.0","13.0.407.1","2015.130.407.1","Microsoft SQL Server 2016 Community Technology Preview 2.2 (CTP2.2)","","2015-07-23","","","","","TRUE","",""
"2016","13.0","13.0.400.91","2015.130.400.91","Microsoft SQL Server 2016 Community Technology Preview 2.2 (CTP2.2)","","2015-07-22","","","","","TRUE","","TRUE"
"2016","13.0","13.0.300.44","2015.130.300.444","Microsoft SQL Server 2016 Community Technology Preview 2.1 (CTP2.1)","","2015-06-24","","","","","TRUE","",""
"2016","13.0","13.0.200.172","2015.130.200.172","Microsoft SQL Server 2016 Community Technology Preview 2 (CTP2)","","2015-05-27","","","","","TRUE","",""
"2014","12.0","12.0.6433.1","2014.120.6433.1","Security update for SQL Server 2014 SP3 CU4: January 12, 2021","https://support.microsoft.com/en-us/help/4583462","2021-01-12","","","","","","",""
"2014","12.0","12.0.6372.1","2014.120.6372.1","Security update for SQL Server 2014 SP3 CU4: February 11, 2020","https://support.microsoft.com/en-us/help/4535288","2020-02-11","","","","","","",""
"2014","12.0","12.0.6329.1","2014.120.6329.1","Cumulative update package 4 (CU4) for SQL Server 2014 Service Pack 3","https://support.microsoft.com/en-us/help/4500181","2019-07-29","","TRUE","","","","",""
"2014","12.0","12.0.6293.0","2014.120.6293.0","Security update for SQL Server 2014 SP3 CU3 GDR: July 9, 2019","https://support.microsoft.com/en-us/help/4505422","2019-07-09","","","","","","",""
"2014","12.0","12.0.6259.0","2014.120.6259.0","Cumulative update package 3 (CU3) for SQL Server 2014 Service Pack 3","https://support.microsoft.com/en-us/help/4491539","2019-04-16","","TRUE","","","","",""
"2014","12.0","12.0.6214.1","2014.120.6214.1","Cumulative update package 2 (CU2) for SQL Server 2014 Service Pack 3","https://support.microsoft.com/en-us/help/4482960","2019-02-19","","TRUE","","","","",""
"2014","12.0","12.0.6205.1","2014.120.6205.1","Cumulative update package 1 (CU1) for SQL Server 2014 Service Pack 3","https://support.microsoft.com/en-us/help/4470220","2018-12-12","","TRUE","","","","",""
"2014","12.0","12.0.6164.21","2014.120.6164.21","Security update for SQL Server 2014 SP3 GDR: January 12, 2021","https://support.microsoft.com/en-us/help/4583463","2021-01-12","","","","","","",""
"2014","12.0","12.0.6118.4","2014.120.6118.4","Security update for SQL Server 2014 SP3 GDR: February 11, 2020","https://support.microsoft.com/en-us/help/4532095","2020-02-11","","","","","","",""
"2014","12.0","12.0.6108.1","2014.120.6108.1","Security update for SQL Server 2014 SP3 GDR: July 9, 2019","https://support.microsoft.com/en-us/help/4505218","2019-07-09","","","","","","",""
"2014","12.0","12.0.6024.0","2014.120.6024.0","SQL Server 2014 Service Pack 3 (SP3)","https://support.microsoft.com/en-us/help/4022619","2018-10-30","TRUE","","","","","",""
"2014","12.0","12.0.5687.1","2014.120.5687.1","Cumulative update package 18 (CU18) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4500180","2019-07-29","","TRUE","","","","",""
"2014","12.0","12.0.5659.1","2014.120.5659.1","Security update for SQL Server 2014 SP2 CU17 GDR: July 9, 2019","https://support.microsoft.com/en-us/help/4505419","2019-07-09","","","","","","",""
"2014","12.0","12.0.5632.1","2014.120.5632.1","Cumulative update package 17 (CU17) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4491540","2019-04-16","","TRUE","","","","",""
"2014","12.0","12.0.5626.1","2014.120.5626.1","Cumulative update package 16 (CU16) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4482967","2019-02-19","","TRUE","","","","",""
"2014","12.0","12.0.5605.1","2014.120.5605.1","Cumulative update package 15 (CU15) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4469137","2018-12-12","","TRUE","","","","",""
"2014","12.0","12.0.5600.1","2014.120.5600.1","Cumulative update package 14 (CU14) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4459860","2018-10-15","","TRUE","","","","",""
"2014","12.0","12.0.5590.1","2014.120.5590.1","Cumulative update package 13 (CU13) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4456287","2018-08-27","","TRUE","","","","",""
"2014","12.0","12.0.5589.7","2014.120.5589.7","Cumulative update package 12 (CU12) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4130489","2018-06-18","","TRUE","","","","",""
"2014","12.0","12.0.5579.0","2014.120.5579.0","Cumulative update package 11 (CU11) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4077063","2018-03-19","","TRUE","","","","",""
"2014","12.0","12.0.5571.0","2014.120.5571.0","Cumulative update package 10 (CU10) for SQL Server 2014 Service Pack 2 – Security Advisory ADV180002","https://support.microsoft.com/en-us/help/4052725","2018-01-16","","TRUE","","","","",""
"2014","12.0","12.0.5563.0","2014.120.5563.0","Cumulative update package 9 (CU9) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4055557","2017-12-19","","TRUE","","","","",""
"2014","12.0","12.0.5557.0","2014.120.5557.0","Cumulative update package 8 (CU8) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4037356","2017-10-17","","TRUE","","","","",""
"2014","12.0","12.0.5556.0","2014.120.5556.0","Cumulative update package 7 (CU7) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4032541","2017-08-29","","TRUE","","","","",""
"2014","12.0","12.0.5553.0","2014.120.5553.0","Cumulative update package 6 (CU6) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4019094","2017-08-08","","TRUE","","","","",""
"2014","12.0","12.0.5546.0","2014.120.5546.0","Cumulative update package 5 (CU5) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4013098","2017-04-18","","TRUE","","","","",""
"2014","12.0","12.0.5540.0","2014.120.5540.0","Cumulative update package 4 (CU4) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/4010394","2017-02-21","","TRUE","","","","",""
"2014","12.0","12.0.5538.0","2014.120.5538.0","Cumulative update package 3 (CU3) for SQL Server 2014 Service Pack 2 - The article incorrectly says it's version 12.0.5537","https://support.microsoft.com/en-us/help/3204388","2016-12-28","","TRUE","","","","",""
"2014","12.0","12.0.5532.0","2014.120.5532.0","MS16-136: Description of the security update for SQL Server 2014 Service Pack 2 CU: November 8, 2016","https://support.microsoft.com/en-us/help/3194718","2016-11-08","","","","","","",""
"2014","12.0","12.0.5522.0","2014.120.5522.0","Cumulative update package 2 (CU2) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/3188778","2016-10-18","","TRUE","","","","",""
"2014","12.0","12.0.5511.0","2014.120.5511.0","Cumulative update package 1 (CU1) for SQL Server 2014 Service Pack 2","https://support.microsoft.com/en-us/help/3178925","2016-08-26","","TRUE","","","","",""
"2014","12.0","12.0.5223.6","2014.120.5223.6","Security update for SQL Server 2014 SP2 GDR: July 9, 2019","https://support.microsoft.com/en-us/help/4505217","2019-07-09","","","","","","",""
"2014","12.0","12.0.5214.6","2014.120.5214.6","Security update for SQL Server 2014 Service Pack 2 GDR: January 16, 2018 – Security Advisory ADV180002","https://support.microsoft.com/en-us/help/4057120","2018-01-16","","","","","","",""
"2014","12.0","12.0.5207.0","2014.120.5207.0","Security update for SQL Server 2014 Service Pack 2 GDR: August 8, 2017","https://support.microsoft.com/en-us/help/4019093","2017-08-08","","","","","","",""
"2014","12.0","12.0.5203.0","2014.120.5203.0","MS16-136: Description of the security update for SQL Server 2014 Service Pack 2 GDR: November 8, 2016","https://support.microsoft.com/en-us/help/3194714","2016-11-08","","","","","","",""
"2014","12.0","12.0.5000.0","2014.120.5000.0","SQL Server 2014 Service Pack 2 (SP2)","https://www.microsoft.com/en-us/download/details.aspx?id=53168","2016-07-11","TRUE","","","","","",""
"2014","12.0","12.0.4522.0","2014.120.4522.0","Cumulative update package 13 (CU13) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/4019099","2017-08-08","","TRUE","","","","",""
"2014","12.0","12.0.4511.0","2014.120.4511.0","Cumulative update package 12 (CU12) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/4017793","2017-04-18","","TRUE","","","","",""
"2014","12.0","12.0.4502.0","2014.120.4502.0","Cumulative update package 11 (CU11) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/4010392","2017-02-21","","TRUE","","","","",""
"2014","12.0","12.0.4491.0","2014.120.4491.0","Cumulative update package 10 (CU10) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3204399","2016-12-28","","TRUE","","","","",""
"2014","12.0","12.0.4487.0","2014.120.4487.0","MS16-136: Description of the security update for SQL Server 2014 Service Pack 1 CU: November 8, 2016","https://support.microsoft.com/en-us/help/3194722","2016-11-08","","","","","","",""
"2014","12.0","12.0.4474.0","2014.120.4474.0","Cumulative update package 9 (CU9) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3186964","2016-10-18","","TRUE","","","","",""
"2014","12.0","12.0.4468.0","2014.120.4468.0","Cumulative update package 8 (CU8) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3174038","2016-08-15","","TRUE","","","","",""
"2014","12.0","12.0.4463.0","2014.120.4463.0","A memory leak occurs when you use Azure Storage in SQL Server 2014","https://support.microsoft.com/en-us/help/3174370","2016-08-04","","","","","","",""
"2014","12.0","12.0.4459.0","2014.120.4459.0","Cumulative update package 7 (CU7) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3162659","2016-06-20","","TRUE","","","","",""
"2014","12.0","12.0.4457.1","2014.120.4457.1","REFRESHED Cumulative update package 6 (CU6) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3167392","2016-05-31","","TRUE","","","","",""
"2014","12.0","12.0.4449.1","2014.120.4449.1","DEPRECATED Cumulative update package 6 (CU6) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3144524","2016-04-19","","TRUE","","","","",""
"2014","12.0","12.0.4439.1","2014.120.4439.1","Cumulative update package 5 (CU5) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3130926","2016-02-22","","TRUE","","","","",""
"2014","12.0","12.0.4437.0","2014.120.4437.0","On-demand hotfix update package for SQL Server 2014 Service Pack 1 Cumulative Update 4","https://support.microsoft.com/en-us/help/3130999","2016-02-05","","","TRUE","","","",""
"2014","12.0","12.0.4436.0","2014.120.4436.0","Cumulative update package 4 (CU4) for SQL Server 2014 Service Pack 1","https://support.microsoft.com/en-us/help/3106660","2015-12-22","","TRUE","","","","",""
